Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
,,,,,,,,,,,,,,,,,297.0,,,,,,,,,,,42.0,,,,,,,,,,,,,3.0,10.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,105.0,,,,,,6.0,,,,,,,,17.0,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,0.0,,,,,,,,,,,,,,,,,,25.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,,,,,,,,,92.0,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,5.0,,,,,,,52.0,,,1001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,,8.0,104.0,,,,,,,,,,,,,,,,,5.0,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,13.0,,,,12.0,,,,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,10.0,,,,,,,,,,,,3.0,,,,,,,,,,26.0,,24.0,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,6.0,0.0,,,,,,,,,,,,,,46.0,,5.0,,,,,,,,,,617
,,,2.0,18.0,,,,,7.0,0.0,0.0,,11.0,2.0,130.0,13.0,4.0,13.0,2.0,,,,1.0,0.0,7.0,31.0,6.0,,,40.0,4.0,,,,2.0,,,4.0,,4.0,,,,1.0,,,,1.0,,,,3.0,7.0,60.0,15.0,0.0,,,,,,2.0,72.0,3.0,,,3.0,,,,1.0,,,1.0,0.0,,,1.0,,2.0,,,,,,,,0.0,0.0,,,1.0,,,,,4.0,,1.0,2.0,0.0,0.0,,1.0,,,4.0,,12.0,,,13.0,,,0.0,6.0,11.0,10.0,19.0,2.0,1.0,,0.0,,,2.0,,23.0,,3.0,,,2.0,,,2.0,2.0,14.0,,,2.0,,,,,15.0,8.0,1.0,,,,,,1.0,,,,,,1.0,1.0,0.0,,,5.0,,0.0,0.0,,61.0,6.0,0.0,,,0.0,,,,,1.0,,,,,1.0,,,,1.0,,,0.0,0.0,,,,27.0,0.0,5.0,,1.0,13.0,,,5.0,,10.0,,18.0,,,170.0,34.0,,,0.0,,,,0.0,17.0,,8.0,23.0,,,1.0,1.0,3.0,,,,,21.0,1.0,,5.0,,,,,2.0,,,,6.0,,7.0,0.0,2.0,55.0,9.0,,,,,,7.0,4.0,,0.0,,,,,,2.0,0.0,,,5.0,,,,3.0,0.0,1.0,,1.0,,,,,,,,,1.0,,0.0,,,14.0,,,,7.0,,,,,,9.0,,,,,,0.0,,,,13.0,,20.0,1.0,86.0,,,,,6.0,0.0,,,370.0,,,,,,3.0,,2.0,,,1.0,2.0,59.0,,,,21.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,1.0,9.0,38.0,,,,,,,7.0,1.0,51.0,,,,,2.0,,2.0,,,3.0,0.0,,,1.0,,,,,22.0,7.0,,42.0,0.0,1.0,1.0,,1.0,,,1.0,,,,1985
,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,213.0,,,,,,,,,,,,,1.0,1.0,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,15.0,,,,,,0.0,,,,,,,,6.0,,,,59.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,36.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,,,,,,,72.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,166.0,,,,,,,,,,,0.0,,,,,,,3.0,,,,,,,,,,0.0,,,1.0,,,,,1.0,,4.0,,,763
,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,2.0,,4.0,,486.0,,,,9.0,,,,,,,,,,,,,,,8.0,36.0,,,,,,,,,,,3.0,,,,,,11.0,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,0.0,0.0,,0.0,8.0,,,,0.0,,,,,,,,,,,,,,,,,,43.0,,,,,,2.0,2.0,,,,,19.0,,,,2.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,12.0,,,,,,,,,,,,2.0,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,11.0,,,,,,,,,,,,14.0,,,,,,,,,,36.0,,,,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,0.0,18.0,,,,,,,,,,,,,,299.0,,0.0,,,,,,,,,,1251
,,2.0,0.0,0.0,,0.0,0.0,,7.0,25.0,4.0,0.0,1.0,4.0,21.0,1.0,1.0,0.0,3.0,0.0,,,0.0,18.0,7.0,1.0,9.0,14.0,,4.0,3.0,1.0,2.0,,0.0,2.0,,44.0,,0.0,,,,0.0,3.0,,,3.0,,,,12.0,11.0,61.0,14.0,4.0,,0.0,,,0.0,6.0,9.0,56.0,0.0,,0.0,,0.0,0.0,6.0,,,7.0,4.0,,0.0,6.0,4.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,,,,0.0,2.0,0.0,9.0,0.0,18.0,1.0,,2.0,0.0,4.0,1.0,,11.0,0.0,,14.0,,,0.0,8.0,0.0,0.0,7.0,16.0,0.0,,33.0,,,6.0,,0.0,,5.0,7.0,0.0,12.0,,,0.0,0.0,66.0,2.0,,3.0,,,,,0.0,8.0,8.0,,2.0,0.0,,,0.0,0.0,,0.0,,0.0,1.0,3.0,7.0,,11.0,3.0,,77.0,9.0,0.0,8.0,2.0,1.0,,,0.0,2.0,2.0,0.0,,2.0,0.0,,,,5.0,0.0,,0.0,12.0,,0.0,1.0,0.0,,0.0,,39.0,0.0,9.0,0.0,2.0,0.0,,0.0,30.0,,2.0,,0.0,,,8.0,27.0,,,0.0,0.0,14.0,,6.0,4.0,,1.0,2.0,6.0,0.0,4.0,8.0,8.0,,0.0,,,1.0,3.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,4.0,1.0,14.0,1.0,8.0,42.0,6.0,0.0,3.0,,,0.0,6.0,34.0,0.0,0.0,,,0.0,,,2.0,0.0,,0.0,2.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,62.0,,,8.0,0.0,,,15.0,0.0,,0.0,,0.0,37.0,0.0,,0.0,,1.0,2.0,,1.0,4.0,10.0,,11.0,1.0,8.0,1.0,,0.0,,0.0,6.0,,0.0,13.0,,,0.0,0.0,,0.0,,5.0,,0.0,5.0,12.0,35.0,29.0,2.0,,4.0,3.0,,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,99.0,301.0,27.0,,,0.0,,,,0.0,72.0,0.0,,,0.0,0.0,0.0,4.0,,1.0,0.0,0.0,0.0,,2.0,0.0,,0.0,,10.0,3.0,,0.0,0.0,0.0,2.0,0.0,10.0,0.0,,1.0,,4.0,,1913
,,,14.0,5.0,,,0.0,,5.0,2.0,0.0,0.0,64.0,4.0,119.0,22.0,1.0,,1.0,1.0,,,,0.0,8.0,5.0,35.0,0.0,,19.0,4.0,,1.0,,0.0,,,10.0,,,,,,0.0,0.0,,,0.0,,,,4.0,8.0,134.0,8.0,16.0,,1.0,,,,,67.0,72.0,,,,,,,2.0,,,1.0,2.0,,0.0,0.0,0.0,10.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,7.0,,0.0,0.0,,1.0,0.0,,6.0,,28.0,,,33.0,,,0.0,7.0,15.0,,46.0,1.0,0.0,,4.0,,,8.0,,0.0,,5.0,,0.0,0.0,,,,0.0,25.0,1.0,,0.0,,,,,0.0,4.0,,,,7.0,,,5.0,1.0,,1.0,,0.0,0.0,0.0,0.0,,0.0,16.0,,16.0,0.0,,52.0,0.0,1.0,,,,0.0,0.0,0.0,,1.0,,,,,0.0,1.0,,,1.0,,6.0,0.0,0.0,,6.0,,43.0,0.0,3.0,0.0,11.0,,,,5.0,,0.0,,1.0,,,88.0,65.0,,,0.0,9.0,0.0,,33.0,0.0,,36.0,4.0,,,52.0,0.0,0.0,,0.0,,,0.0,2.0,,5.0,,1.0,,0.0,1.0,0.0,,,3.0,,11.0,,4.0,187.0,73.0,,5.0,,,0.0,112.0,19.0,0.0,0.0,,,0.0,,,4.0,24.0,,0.0,,1.0,0.0,,,78.0,0.0,1.0,,,,,,,0.0,,0.0,11.0,,2.0,,,1.0,0.0,,,8.0,,,,,,27.0,0.0,,,,0.0,0.0,,1.0,1.0,32.0,,15.0,0.0,56.0,,,0.0,,0.0,1.0,,4.0,12.0,,,,,,5.0,,17.0,,,1.0,5.0,23.0,7.0,0.0,,12.0,0.0,,0.0,1.0,,,,,0.0,4.0,29.0,111.0,1.0,,,0.0,,,6.0,,76.0,0.0,,,10.0,4.0,,4.0,,,1.0,0.0,,,0.0,,,,,24.0,,,3.0,0.0,18.0,22.0,0.0,1.0,1.0,,0.0,,,,2388
,,14.0,108.0,381.0,,6.0,1.0,,306.0,101.0,7.0,14.0,952.0,59.0,15946.0,71.0,16.0,6.0,60.0,6.0,,,8.0,53.0,234.0,158.0,398.0,21.0,,2164.0,49.0,5.0,14.0,,7.0,15.0,,80.0,,23.0,,,,2.0,9.0,,,73.0,,,,382.0,602.0,8085.0,952.0,80.0,,18.0,,,5.0,34.0,304.0,606.0,3.0,,1.0,,6.0,0.0,73.0,,,81.0,81.0,,8.0,113.0,26.0,37.0,,,0.0,,,,,11.0,10.0,,,5.0,,,,23.0,39.0,4.0,75.0,17.0,69.0,48.0,,5.0,1.0,9.0,417.0,,213.0,7.0,,465.0,,,8.0,1190.0,5.0,4.0,90.0,116.0,95.0,,94.0,,,41.0,,16.0,,102.0,26.0,1.0,1376.0,,,1.0,15.0,1389.0,16.0,,23.0,,,,,7.0,338.0,23.0,,26.0,32.0,,,9.0,45.0,,10.0,,12.0,10.0,35.0,30.0,,25.0,129.0,,210.0,62.0,0.0,197.0,38.0,50.0,,,3.0,11.0,4.0,1.0,,92.0,0.0,,,,115.0,15.0,,0.0,174.0,,2.0,2.0,49.0,,33.0,,1187.0,16.0,227.0,46.0,64.0,25.0,,11.0,802.0,,41.0,,34.0,,,1571.0,1862.0,,,5.0,36.0,20.0,,238.0,220.0,,490.0,65.0,12.0,4.0,383.0,20.0,367.0,,36.0,,,5.0,91.0,1.0,554.0,2.0,2.0,2.0,4.0,59.0,10.0,1.0,,100.0,1.0,980.0,2.0,140.0,2425.0,1255.0,25.0,19.0,,,8.0,2203.0,24.0,5.0,14.0,,,5.0,,,11.0,109.0,,6.0,27.0,17.0,4.0,,2.0,704.0,2.0,6.0,0.0,,,,8.0,,0.0,12.0,2.0,139.0,,100.0,,,78.0,1.0,,,187.0,15.0,,7.0,,0.0,578.0,2.0,,1.0,,22.0,11.0,,1.0,23.0,109.0,,529.0,288.0,148.0,8.0,,20.0,,23.0,57.0,,5.0,1268.0,,,1.0,0.0,,129.0,,106.0,,0.0,31.0,142.0,1979.0,66.0,12.0,,553.0,23.0,,28.0,17.0,0.0,0.0,2.0,,39.0,32.0,39.0,285.0,45.0,,,6.0,,,923.0,72.0,,1.0,,,23.0,213.0,2.0,77.0,,5.0,219.0,102.0,6.0,,40.0,1.0,,34.0,,717.0,211.0,,70.0,30.0,25.0,2.0,,43.0,5.0,,12.0,,18.0,,67314
,,1.0,38.0,0.0,,1.0,9.0,,1.0,,,,52.0,0.0,10.0,29.0,1.0,,1.0,,,,,1.0,2.0,,2.0,0.0,,27.0,,,,,,,,0.0,,2.0,,,,,,,,,,,,1.0,1.0,56.0,4.0,4.0,,1.0,,,10.0,,3.0,9.0,10.0,,,,,19.0,1.0,,,,,,,,,1.0,,,95.0,,,,,,,,,,,,,5.0,,2.0,,,,0.0,,1.0,1.0,,7.0,,4.0,,,4.0,,,,,30.0,,92.0,,33.0,,2.0,,,,,,,3.0,,,,,,,30.0,16.0,,,,,,,,,7.0,,,,,,,,68.0,,,,,,,,,,4.0,,1.0,,0.0,10.0,,1.0,,,,0.0,0.0,,,0.0,0.0,,,,1.0,,,,0.0,,,,6.0,,,,30.0,3.0,5.0,2.0,0.0,,,1.0,1.0,,,,,,,55.0,35.0,,,,,0.0,,2.0,3.0,,1.0,4.0,,29.0,45.0,,,,3.0,,,,,1.0,2.0,12.0,,,,20.0,44.0,36.0,,1.0,,5.0,,,15.0,12.0,1.0,,,,,12.0,2.0,15.0,,,,5.0,,,,1.0,,1.0,,,2.0,,,,0.0,33.0,,,,,2.0,,2.0,,1.0,1.0,,0.0,,,0.0,0.0,,,3.0,,,1.0,,0.0,9.0,,,,,,,,,,19.0,,11.0,9.0,4.0,,,0.0,,2.0,,,0.0,8.0,,,1.0,0.0,,3.0,,3.0,,,,,6.0,0.0,,,3.0,,,0.0,,,,,,,21.0,10.0,18.0,0.0,,,,,,0.0,0.0,23.0,,,,0.0,35.0,,,,,1.0,7.0,2.0,,,,,2.0,,28.0,1.0,,1.0,1.0,1.0,,,0.0,2.0,,,,,,1400
,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,9.0,,,,1.0,,,,,,,,35.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,6.0,1.0,,,,,,,5.0,,13.0,,,56.0,,6.0,,12.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,5.0,0.0,4.0,,0.0,25.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,12.0,,,,,,5.0,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,30.0,,,6.0,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,467
,7.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,39.0,,,,1.0,,,,,,0.0,,94.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,2.0,,,,,,20.0,1.0,,0.0,,,,,12.0,,30.0,,0.0,10.0,,23.0,,35.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,11.0,0.0,,,0.0,45.0,1.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,6.0,,4.0,,,6.0,,,,,,,,,,,,,,,,,,,,,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,15.0,,,,,,,11.0,,,,,,,,,,,,,28.0,,,,,,,,,,491
,4.0,,6.0,4.0,,,,,0.0,0.0,,,21.0,0.0,29.0,5.0,0.0,0.0,,1.0,,,0.0,,1.0,0.0,6.0,0.0,,14.0,0.0,0.0,0.0,,,,,5.0,,0.0,1.0,4.0,,,,,25.0,,5.0,,11.0,0.0,3.0,21.0,4.0,3.0,1.0,,12.0,,,,16.0,21.0,,,,,,,1.0,0.0,5.0,1.0,,,,,0.0,2.0,,0.0,,,,,,0.0,0.0,0.0,4.0,,0.0,,,,,,1.0,1.0,0.0,1.0,,0.0,,,26.0,,24.0,,,10.0,,,0.0,77.0,2.0,,12.0,0.0,0.0,3.0,2.0,,,0.0,,0.0,,1.0,,,1.0,,5.0,,0.0,7.0,,,5.0,3.0,,1.0,0.0,0.0,1.0,,14.0,,203.0,,0.0,94.0,0.0,7.0,,20.0,,,,,,0.0,7.0,,7.0,0.0,,7.0,1.0,1.0,1.0,,,,0.0,,0.0,0.0,,,0.0,,0.0,69.0,8.0,0.0,0.0,0.0,115.0,0.0,,19.0,41.0,,3.0,,2.0,0.0,6.0,,,,1.0,,0.0,0.0,0.0,,,14.0,15.0,,,0.0,33.0,0.0,,4.0,2.0,,13.0,3.0,,,7.0,0.0,0.0,,,,,0.0,,,4.0,0.0,34.0,,,,0.0,,,6.0,,0.0,,0.0,49.0,69.0,,0.0,0.0,,,27.0,3.0,0.0,0.0,,,0.0,,,2.0,103.0,0.0,,0.0,,,,0.0,14.0,8.0,,,,,,0.0,,,,,1.0,,3.0,,,0.0,,,,2.0,,1.0,,12.0,,1.0,75.0,,,0.0,2.0,0.0,,0.0,0.0,8.0,,6.0,0.0,16.0,0.0,,0.0,,0.0,0.0,,67.0,11.0,,,,,,,,1.0,,,0.0,4.0,5.0,3.0,,,5.0,,,,0.0,0.0,,,1.0,0.0,0.0,4.0,26.0,1.0,,0.0,,0.0,,1.0,69.0,23.0,,46.0,28.0,,0.0,,0.0,,,1.0,7.0,,,,,,0.0,,5.0,1.0,,1.0,0.0,349.0,4.0,0.0,1.0,0.0,,0.0,,,,2246
,,2.0,130.0,6.0,,0.0,5.0,,17.0,3.0,1.0,1.0,270.0,3.0,72.0,117.0,1.0,0.0,7.0,1.0,,,0.0,0.0,12.0,5.0,22.0,5.0,,164.0,3.0,1.0,0.0,,3.0,,,18.0,,0.0,,,,0.0,,,,3.0,,,,5.0,47.0,224.0,56.0,11.0,,85.0,,,3.0,0.0,42.0,30.0,3.0,,,,1.0,11.0,4.0,,,1.0,3.0,,0.0,,1.0,13.0,,,13.0,,,,,1.0,0.0,,,0.0,,,,83.0,2.0,1.0,11.0,1.0,1.0,4.0,,1.0,16.0,,31.0,,20.0,0.0,,18.0,,,0.0,3.0,216.0,0.0,286.0,0.0,190.0,,12.0,,,8.0,,1.0,,17.0,,7.0,0.0,,,,121.0,119.0,,,0.0,,,,,0.0,40.0,,,,,,,0.0,215.0,,2.0,,0.0,1.0,1.0,0.0,,0.0,23.0,,22.0,1.0,12.0,76.0,6.0,13.0,,,0.0,0.0,0.0,1.0,,11.0,10.0,,,,2.0,0.0,,0.0,0.0,,,0.0,156.0,,0.0,,163.0,98.0,37.0,14.0,2.0,4.0,,7.0,9.0,,1.0,,2.0,,,210.0,219.0,,,0.0,3.0,5.0,,18.0,18.0,,7.0,14.0,,27.0,148.0,1.0,0.0,,37.0,,,2.0,2.0,,32.0,22.0,,0.0,,200.0,52.0,40.0,,17.0,1.0,32.0,0.0,3.0,99.0,85.0,0.0,4.0,,,,46.0,13.0,31.0,0.0,,,54.0,,,5.0,2.0,,65.0,7.0,0.0,22.0,,0.0,3.0,0.0,29.0,,,,,3.0,,9.0,,9.0,15.0,,15.0,,,7.0,2.0,,,20.0,0.0,,1.0,,1.0,43.0,,,,,0.0,0.0,,0.0,2.0,120.0,,33.0,166.0,46.0,0.0,,140.0,,3.0,3.0,,,59.0,,,1.0,,,95.0,,20.0,,0.0,3.0,10.0,41.0,8.0,0.0,,12.0,0.0,,1.0,2.0,0.0,0.0,0.0,,3.0,216.0,36.0,137.0,6.0,,,0.0,,,1.0,1.0,160.0,48.0,,,0.0,,,5.0,,0.0,13.0,220.0,11.0,,2.0,,,2.0,,118.0,7.0,,6.0,74.0,0.0,1.0,1.0,5.0,8.0,,0.0,,0.0,,7070
,,4.0,6.0,2.0,,,,,4.0,1.0,,,6.0,,89.0,1.0,1.0,,1.0,,,,,,1.0,3.0,0.0,0.0,,42.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,2.0,1.0,23.0,0.0,,,,,,,,53.0,4.0,,,,,1.0,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,170.0,0.0,0.0,29.0,,0.0,,0.0,,,4.0,,1.0,,,2.0,,,,8.0,0.0,,0.0,0.0,2.0,,2.0,,,4.0,,0.0,,1.0,0.0,,2.0,,,,2.0,6.0,12.0,,,,,,,0.0,6.0,,,1.0,,,,,,,,,,,,,,,6.0,,5.0,1.0,,42.0,14.0,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,1.0,,9.0,,0.0,5.0,0.0,4.0,,1.0,1.0,,2.0,,1.0,,,78.0,14.0,,,,0.0,0.0,,,39.0,,0.0,1.0,,,,0.0,1.0,,,,,0.0,19.0,,0.0,,,,6.0,,,,,33.0,,9.0,,,39.0,3.0,,2.0,,,4.0,4.0,1.0,,0.0,,,,,,1.0,,,,5.0,1.0,,,,3.0,4.0,,,,,,1.0,,,0.0,,3.0,,2.0,,,49.0,,,,3.0,,,,,,4.0,,,1.0,,,,,0.0,,13.0,,3.0,4.0,59.0,3.0,,,,,0.0,,,10.0,,,,,,2.0,,,,,0.0,1.0,32.0,2.0,,,3.0,0.0,,3.0,0.0,,,0.0,,0.0,,8.0,30.0,0.0,,,,,,9.0,,5.0,,,,,,,1.0,,,0.0,2.0,,,,,,1.0,,8.0,45.0,,2.0,,,2.0,,0.0,,,0.0,,,,1172
